system:index,CEC,IntraVarMaxTemp,IntraVarPPT,MAP,MAPVariance,MAT,MATMax,MatMaxVar,PPTSeasonality,SIF2015_mean,Sand,WaterTableDepth,constant,mcwd2015,ppt2015_mean,temp2015_mean,Long,Lat
131,13,1.749707052,127.1725944,1942.715453,180.6421895,298.95782,308.42432,0.402736986,0.608911607,-1.217697122,38,-4.6189723,0,0,-1.05942481,1.130099389,-67.14906749,-12.35183516
132,12,1.699730276,108.7354943,1661.267173,208.954286,299.27826,307.58347,0.441548395,0.625077928,-1.189804876,44,-5.1513233,0,-2.803015135,-1.295646925,1.526391987,-64.90327928,-12.35183516
133,10,1.625299422,109.6153975,1639.550308,202.1501899,298.66135,307.33762,0.448121188,0.621414062,-0.752147382,48,-4.0172615,0,-1.785125824,-0.945377689,2.407564347,-63.55580635,-12.35183516
134,10,1.595827361,112.8780082,1688.766925,167.1946521,298.7751,307.68567,0.387256308,0.632118448,-0.842634802,51,-2.8416817,0,-1.907949301,-1.099056176,2.5785416,-63.10664871,-12.35183516
135,11,1.735424084,121.1047409,1773.584626,243.5618396,298.72043,307.60956,0.445024783,0.621387019,-0.422472754,52,-6.9285946,0,-2.000205855,-0.767709412,2.384565281,-62.65749107,-12.35183516
136,9,1.499833449,116.0789749,1827.426903,214.5185068,297.8368,306.27966,0.351605828,0.605378846,-0.757485887,49,-14.619762,0,0,-1.897201243,2.880658435,-61.75917578,-12.35183516
137,10,1.895848643,148.7541491,1925.26242,219.1302289,298.69406,307.81207,0.460367562,0.726030582,-0.310552556,57,-3.876139,0,0,-1.317958409,1.738421862,-54.12349587,-12.35183516
138,9,1.971614009,149.1069054,1964.121467,231.7630165,298.87653,308.0191,0.459089352,0.744750669,-0.049721581,57,-2.677909,0,0,-1.512987506,1.602064837,-53.67433823,-12.35183516
139,9,1.734877595,143.29353,1886.165782,212.1545233,298.90314,306.86826,0.507369727,0.738040937,-3.492024385,56,-3.4819787,0,-1.556857962,-1.001281576,1.730001727,-53.22518058,-12.35183516
140,9,1.810032444,144.2919571,1887.432598,248.164723,298.8675,307.3602,0.442336955,0.740252734,-0.326904703,60,-2.689494,0,0,-1.243488767,1.660180201,-52.77602294,-12.35183516
141,24,0.962421062,96.64066239,1537.439577,121.4370977,287.5441,293.78677,0.278846101,0.564474692,-0.379109483,41,-44.922073,0,-3.085933856,-0.441989809,1.370567139,-74.33558976,-11.90267751
142,16,0.997579617,100.6055733,1750.147729,151.787579,294.83173,301.85162,0.286185725,0.520529068,0.722885148,40,-35.10842,0,-2.073441619,0.211725143,1.856546757,-73.88643212,-11.90267751
143,23,0.936818392,167.2128153,3108.381001,220.8539076,290.88596,297.74057,0.20879104,0.488232239,1.208565659,41,-39.15044,0,0,-0.246330064,1.567835817,-73.43727448,-11.90267751
144,17,1.483134945,216.9152333,3841.135258,498.3699147,297.108,305.46387,0.251114343,0.50371366,-0.45598067,43,-21.228312,0,0,0.221136891,2.197040113,-72.98811683,-11.90267751
145,19,1.377578028,218.6930425,3930.389371,488.7058569,296.97565,305.44672,0.220901708,0.506341781,-0.45598067,39,-19.78915,0,0,0.028656188,2.295465735,-72.53895919,-11.90267751
146,17,1.324977074,156.5386994,2908.417117,445.326992,296.5577,305.0265,0.287887014,0.487324613,-0.514090087,36,-11.240781,0,0,0.431334373,2.108392784,-72.08980155,-11.90267751
147,16,1.411771882,104.1513166,2123.920421,289.5903874,297.60184,306.565,0.242534277,0.417133633,0.952505541,35,-10.749124,0,0.408248275,0.326891472,2.014113564,-71.64064391,-11.90267751
148,16,1.108012462,104.507625,2107.5115,261.7517919,297.39383,305.9128,0.302543996,0.426307214,-0.595868112,32,-10.89575,0,0,-0.206478303,1.729004508,-71.19148627,-11.90267751
149,14,1.256478507,103.7453156,2223.190799,241.9911169,297.63168,306.68228,0.278878763,0.424437122,-1.357164421,30,-11.455,0,0,-0.996076967,1.697500245,-70.74232862,-11.90267751
150,14,1.217788237,103.92508,2197.730996,224.5570711,297.7823,306.47537,0.233131501,0.427665793,-1.981434751,33,-11.2845745,0,0,-1.063257476,1.58668006,-70.29317098,-11.90267751
151,16,1.355553841,111.2824088,2110.572803,216.020607,297.8789,306.86984,0.295198386,0.49828313,-1.510913246,34,-9.497265,0,0,-1.075038053,1.538342344,-69.84401334,-11.90267751
152,14,1.537813105,111.8021199,1949.117499,187.3548995,298.19904,307.39932,0.304533974,0.533774357,-0.540274741,33,-9.375592,0,0,-0.927619519,1.947124629,-69.3948557,-11.90267751
153,15,1.753469128,119.4264703,2003.818321,196.6806321,298.6925,308.0653,0.416892658,0.550025185,-1.667050837,35,-9.238851,0,0,-0.736617539,1.62055027,-68.49654041,-11.90267751
154,13,1.765107959,116.3954955,1988.476101,215.4790402,298.8269,308.17404,0.429028927,0.547936485,-1.667050837,36,-8.549321,0,0,-0.922891894,1.401768285,-68.04738277,-11.90267751
155,13,1.555980534,121.1594118,1982.094222,238.4248427,298.91013,307.4734,0.371811722,0.576758987,0.206236433,38,-9.804724,0,0,-1.022976386,1.265473383,-67.59822513,-11.90267751
156,11,1.826063517,117.5242387,1907.075368,129.6471127,298.97562,308.2253,0.553873124,0.588128923,-1.090387387,36,-5.6861043,0,0,-1.375355403,1.27342533,-67.14906749,-11.90267751
157,12,1.488730083,116.1468852,1829.756868,153.5457369,299.0085,307.35632,0.354800764,0.610170671,0.047809598,36,-7.9508405,0,-2.227804815,-1.180180342,1.199760505,-66.69990985,-11.90267751
158,9,1.617235825,120.1236169,1833.545607,166.1623758,299.09088,307.9787,0.411288504,0.609982451,0.207814436,33,-4.3290873,0,-1.496334189,-1.199818038,1.189798671,-66.2507522,-11.90267751
159,10,1.641005361,117.524463,1761.497386,156.3607338,298.97083,308.11032,0.470327406,0.625345849,-0.510931383,38,-3.4960325,0,-0.987209066,-0.957481145,1.505788291,-65.80159456,-11.90267751
160,12,1.622774395,111.1030106,1678.570385,195.1209629,299.07852,307.82397,0.390429365,0.631786337,0.22298275,40,-5.1758175,0,-1.351841434,-0.88886539,1.661415488,-65.35243692,-11.90267751
161,10,1.485368583,106.5387782,1537.556967,147.5999701,299.03708,307.09045,0.462672024,0.64848889,-1.61530809,41,-7.008447,0,-0.821565303,-1.127840234,1.644909581,-64.90327928,-11.90267751
162,11,1.69276198,101.7283676,1598.631777,137.9056503,298.69952,307.50366,0.510042803,0.591511996,-1.198402631,47,-4.6813755,0,-0.698939104,-0.882302529,1.972494764,-64.45412164,-11.90267751
163,11,1.611279747,109.0062512,1668.09995,164.6786225,298.5521,307.2223,0.483057735,0.601259816,-1.198402631,46,-12.145841,0,-0.760395664,-1.131544965,2.004877239,-64.00496399,-11.90267751
164,11,1.624742012,113.0266108,1716.672153,167.0149658,298.26782,306.91617,0.502392644,0.614577514,-0.564487929,49,-11.458076,0,-1.453897697,-0.725077632,1.880920993,-63.55580635,-11.90267751
165,10,1.727886437,112.5116018,1706.019273,152.2795994,298.65475,307.4953,0.341086746,0.604095213,-1.164327047,50,-8.401218,0,-1.585790628,-0.326143787,2.317807891,-62.65749107,-11.90267751
166,10,1.947081292,156.6117746,2021.572547,203.1783103,298.64545,307.54657,0.410814328,0.75330784,-0.306803419,59,-5.1293244,0,0.408248279,-1.076924421,1.936748317,-54.12349587,-11.90267751
167,9,2.006549233,155.4732651,2042.424491,225.4117687,298.7786,307.6278,0.430180052,0.73840641,-1.037766576,53,-4.1789894,0,0,-1.277374249,1.966613391,-53.67433823,-11.90267751
168,10,2.06032115,148.0063596,1969.106269,213.1801489,298.86172,307.75854,0.461799371,0.736115061,0.09376549,59,-2.5517166,0,0.408248302,-0.381805942,1.801618943,-53.22518058,-11.90267751
169,9,1.907263511,146.1065234,1941.085905,322.1446569,298.8537,307.87485,0.492688842,0.736962177,-1.352874006,62,-4.6563363,0,0,-0.599975643,1.586759209,-52.3268653,-11.90267751
170,23,0.985435443,57.69263965,965.4694929,112.5411446,285.6773,292.32013,0.254303919,0.538887719,1.873640767,38,-57.978172,0,-0.905189579,0.149198647,1.46477918,-75.23390505,-11.45351987
171,26,1.101570325,75.42183278,1362.808713,90.62520776,286.6769,293.33777,0.252900316,0.493959809,-1.584210725,41,-56.446754,0,-2.322383572,-0.926573446,1.3809228,-74.7847474,-11.45351987
172,20,0.767567504,121.4691941,2171.689309,246.4841384,293.0421,300.42905,0.223703984,0.506995658,0.936396431,41,-31.211405,0,-121.3392501,-0.732804383,1.671885773,-73.88643212,-11.45351987
173,15,1.223993911,155.4600759,3178.463114,315.7871199,296.9222,304.24533,0.346195603,0.436457448,-0.391825789,42,-34.6864,0,0,-0.135785619,2.267921319,-73.43727448,-11.45351987
174,13,1.122045635,140.1812414,2781.415193,360.4378585,297.53186,305.66782,0.258186062,0.450645304,-1.422735967,44,-14.383738,0,0,0.560306721,2.094661204,-72.98811683,-11.45351987
175,17,1.247250121,129.9824978,2563.311725,281.9029963,297.6584,306.38043,0.299953644,0.455920887,-1.422735967,39,-12.26092,0,0,0.133427073,2.058073279,-72.53895919,-11.45351987
176,17,1.270350755,107.8778795,2157.273774,196.6088916,297.21268,305.94394,0.286206507,0.448541106,-0.446180901,36,-11.98674,0,0,-0.209052446,1.779611091,-72.08980155,-11.45351987
177,15,1.229012755,95.52294991,1919.788378,229.6021144,297.23798,306.071,0.249297522,0.434055657,-0.394421763,33,-10.746257,0,0,-0.434527069,1.624135566,-71.64064391,-11.45351987
178,15,1.26441493,92.46694274,1882.055494,222.635303,297.45435,306.33005,0.286211629,0.422282132,-0.741968445,32,-12.766521,0,0.408248296,-0.391210916,1.341871156,-71.19148627,-11.45351987
179,15,1.323990639,95.02882294,1863.860549,154.8329013,297.7148,306.6122,0.29769439,0.472085506,-1.013273175,34,-11.127592,0,0,-1.204635538,1.404220349,-70.74232862,-11.45351987
180,16,1.356182313,95.07314721,1798.552959,175.9277227,297.86426,306.76532,0.284465127,0.494140693,-0.670664282,32,-11.301177,0,0,-1.113463913,1.409981945,-70.29317098,-11.45351987
181,15,1.4471889,102.3964055,1865.75391,233.5333355,298.05154,306.9626,0.36534353,0.509638901,0.447239725,30,-7.9691086,0,0,-1.058345406,1.532742884,-69.84401334,-11.45351987
182,11,1.825498501,122.8813638,2022.086068,274.6698832,298.8681,307.9264,0.545175764,0.588138936,-1.466255531,32,-9.40655,0,0.40824829,-0.921153282,1.095585167,-67.59822513,-11.45351987
183,10,1.622240593,119.837525,1942.537002,154.5310842,298.9505,307.33377,0.468915299,0.589993342,-0.966576503,32,-8.239862,0,0.2834594,-0.985479937,1.153758149,-67.14906749,-11.45351987
184,11,1.580906318,117.902678,1794.846924,144.9371563,299.07358,307.54565,0.43002198,0.607754523,-0.444741898,34,-3.9661574,0,-1.311704808,-1.005178662,1.507871252,-65.80159456,-11.45351987
185,10,1.651755008,113.5996266,1754.440353,187.7754896,299.09406,307.78754,0.441161949,0.609896756,-1.836497178,34,-5.85912,0,-1.561157838,-1.321468451,1.484211071,-65.35243692,-11.45351987
186,11,1.553468059,100.7620443,1640.537022,129.0174294,298.95813,307.5809,0.438118333,0.59573081,-1.09940743,47,-5.5610642,0,-1.223827703,-1.190307338,1.759796269,-64.90327928,-11.45351987
187,10,1.6895877,98.65922294,1631.429401,147.3061516,298.724,307.53622,0.523530158,0.56044904,-1.298615959,48,-5.659741,0,-1.228027558,-0.81408505,1.716463749,-64.45412164,-11.45351987
188,12,1.752755957,103.7300901,1690.705982,128.901558,298.5986,307.33218,0.533365166,0.571673708,-1.298615959,46,-8.267204,0,-2.075137486,-0.866694033,1.830341602,-64.00496399,-11.45351987
189,11,1.605715721,104.2517677,1661.343338,134.1599591,298.10895,306.79404,0.523432625,0.592779078,-1.002364649,46,-10.618951,0,-0.962573062,-0.728333793,1.963704021,-63.55580635,-11.45351987
190,11,1.821388074,112.9231101,1711.024513,158.6912508,298.18912,307.02963,0.402212821,0.617927102,-1.601597599,47,-10.339899,0,-2.989123653,-1.164771992,2.209035201,-63.10664871,-11.45351987
191,11,1.737643764,112.9240685,1767.636488,189.9857554,298.4823,307.20023,0.349861547,0.579242198,-2.042628695,50,-10.293315,0,-2.66640651,-1.172985035,2.235714441,-62.65749107,-11.45351987
192,11,1.997453803,122.6379051,1689.562279,228.7518535,298.57953,306.99854,0.364405255,0.691943435,-0.550026148,57,-15.326309,0,0,-1.654464031,2.441037798,-60.41170286,-11.45351987
193,11,1.944411793,128.6780783,1744.019994,188.6839217,298.20053,306.70233,0.303034317,0.704312725,0.102439848,59,-13.956209,0,-2.368751437,-1.670561537,2.591991588,-59.96254521,-11.45351987
194,11,1.972564554,165.6641376,2167.044153,275.9048237,298.74347,307.42838,0.461234802,0.733441976,-0.675203331,55,-4.699913,0,0.408248297,-0.803573235,2.056357706,-53.67433823,-11.45351987
195,11,1.645286178,157.559563,2105.995977,215.3117439,298.73822,306.69604,0.502889579,0.727916588,-0.137316969,57,-3.4104567,0,0.408248277,-0.473808579,1.956313354,-53.22518058,-11.45351987
196,21,0.859189638,80.55793008,1358.298091,191.2177645,290.48514,297.66855,0.265402223,0.537320046,1.873640767,35,-43.281223,0,-1.912457433,-0.577650796,1.929942674,-75.23390505,-11.00436223
197,19,1.111108851,81.7532397,1425.157869,186.5072472,294.33173,302.7733,0.399034954,0.517265142,-0.73158157,37,-24.575762,0,-1.134344119,-0.579577386,1.382221933,-74.33558976,-11.00436223
198,18,0.910198834,133.4766251,2304.862781,250.4982846,294.16528,301.87646,0.24417726,0.543214292,0.936396431,39,-27.263437,0,-33.59888302,-0.792430381,1.648054731,-73.88643212,-11.00436223
199,12,1.115422465,146.246418,2834.456061,282.9331521,297.90927,305.3481,0.33257191,0.458858696,-0.391825789,48,-16.299917,0,0,-0.303334345,2.084782624,-73.43727448,-11.00436223
200,12,1.15287529,120.9919839,2535.214402,337.7738854,297.62595,305.60632,0.287551232,0.412650024,-1.422735967,43,-12.905698,0,0,0.124802972,1.710439308,-72.98811683,-11.00436223
201,14,1.290007881,107.5874322,2354.754622,212.7719002,297.7944,306.44025,0.327208192,0.401305464,-1.422735967,39,-12.155662,0,0,-0.032723143,1.688235711,-72.53895919,-11.00436223
202,15,1.248753916,99.24062949,2069.569467,218.0742852,297.28473,305.88092,0.275464217,0.428888153,-0.446180901,37,-12.551439,0,0,-0.740319488,1.541671411,-72.08980155,-11.00436223
203,15,1.276632195,99.81849375,1906.863204,233.1067948,297.46753,306.30774,0.289948185,0.453861268,-0.394421763,38,-11.103842,0,0,-0.49138801,1.310549715,-71.64064391,-11.00436223
204,16,1.289770847,93.9618408,1841.645461,256.2856152,297.4691,306.22327,0.294308551,0.431632528,-0.741968445,37,-9.625433,0,0,-0.5576264,1.299885465,-71.19148627,-11.00436223
205,15,1.324738316,99.12652265,1824.799845,188.9827476,297.7997,306.6535,0.29945591,0.491636771,-1.013273175,36,-9.158345,0,-25.55541589,-0.992523995,1.402276412,-70.74232862,-11.00436223
206,15,1.387681257,98.17295413,1791.827397,239.520699,297.9575,306.84256,0.319588134,0.499502166,-0.670664282,33,-8.703813,0,-7.654084677,-0.574217031,1.407483002,-70.29317098,-11.00436223
207,14,1.402893829,108.4729837,1866.93043,226.4209765,298.11322,306.94467,0.403406427,0.539163275,0.447239725,25,-8.080128,0,0,-0.901528315,1.564367231,-69.84401334,-11.00436223
208,10,1.749862854,123.4822739,2016.986878,145.4339442,298.8795,307.8545,0.585975078,0.584678167,-0.966576503,33,-6.814232,0,-1.74703799,-1.190929452,1.079592655,-67.14906749,-11.00436223
209,11,1.538956179,102.51212,1715.516742,174.0241302,298.90878,307.529,0.475187571,0.562406883,-1.09940743,53,-6.756094,0,-1.277562869,-1.086258127,1.734721577,-64.90327928,-11.00436223
210,10,1.66771195,102.6860724,1714.255595,156.2584686,298.64386,307.38962,0.540110597,0.559645706,-1.298615959,51,-7.652443,0,-1.131133802,-0.461464369,1.540933133,-64.45412164,-11.00436223
211,13,1.714633009,102.7449731,1769.18317,154.397753,298.5057,307.2178,0.554198278,0.532442345,-1.298615959,49,-7.0237556,0,-2.894185508,-0.855417868,1.685064665,-64.00496399,-11.00436223
212,12,1.612651194,105.103082,1756.328459,184.1075411,297.6357,306.18726,0.482060407,0.548821042,-1.002364649,43,-8.9468775,0,-1.585571719,-1.26664297,2.002630831,-63.55580635,-11.00436223
213,12,1.808932549,104.6179361,1629.232194,202.1581648,298.19156,306.8888,0.363057391,0.592366615,-1.601597599,44,-7.9112654,0,-1.338910986,-1.083156777,2.031605513,-63.10664871,-11.00436223
214,13,1.866176282,120.0347898,1705.865507,155.7516209,298.7136,306.9921,0.298927728,0.675943917,-0.015706057,51,-10.890376,0,-2.901723277,-1.62372128,2.370446326,-61.31001814,-11.00436223
215,12,1.952893811,123.0603626,1750.669472,183.1524952,298.8762,307.3021,0.319712103,0.676979814,-0.5785749,49,-13.302732,0,-2.694155798,-1.400354677,2.829077026,-60.8608605,-11.00436223
216,13,2.038483202,123.7040733,1749.645138,199.3147235,298.98007,307.56192,0.35480265,0.681791451,-0.550026148,50,-12.866831,0,0,-1.598201822,2.380078877,-60.41170286,-11.00436223
217,13,1.983495379,124.5657473,1762.476588,180.7766051,298.3865,306.86478,0.290955954,0.685342114,0.102439848,44,-13.357936,0,-2.300996558,-1.583948109,2.776991382,-59.96254521,-11.00436223
218,12,2.055847022,124.6248837,1775.599508,179.7801197,298.29712,306.81705,0.300116345,0.674876667,0.102439848,34,-14.759108,0,-2.028211767,-1.733399997,2.688109288,-59.51338757,-11.00436223
219,14,1.910436914,143.0786108,1856.023232,214.3739666,298.77563,307.37225,0.366966875,0.721629247,-1.542183845,52,-7.7094054,0,-1.269321649,-0.910812704,2.185350914,-58.16591465,-11.00436223
220,11,1.928403281,161.7512998,2139.194744,244.3816564,298.6767,307.31494,0.474938563,0.734656784,-0.675203331,46,-4.591927,0,0.630550943,-0.69835023,1.992016651,-53.67433823,-11.00436223
221,12,1.608432739,156.9730004,2154.201764,204.9613089,298.77942,306.51443,0.453855312,0.721724957,-0.137316969,50,-4.6889944,0,0.40824827,-0.818853058,1.98173512,-53.22518058,-11.00436223
222,19,0.927074138,165.0223673,2891.034017,311.6160962,291.80252,298.98642,0.385485181,0.518366828,-0.76450362,36,-35.250797,0,0,-0.594803324,1.967450203,-75.23390505,-10.55520459
223,18,1.172547067,162.3780871,3193.93346,286.4860541,295.14102,302.7991,0.465027052,0.450309874,0.025163058,36,-24.076538,0,0,-0.198884812,2.386795154,-74.7847474,-10.55520459
224,18,0.941084036,105.8116006,2082.724086,227.3806547,293.20206,301.02795,0.394296112,0.44952851,-0.878652778,38,-22.462387,0,0,0.205127241,1.895927116,-74.33558976,-10.55520459
225,13,1.259053975,116.0619031,2445.453222,349.2082146,298.1614,306.65015,0.393256432,0.421594752,-1.029295525,46,-12.846333,0,0,-0.538403253,1.551144853,-73.43727448,-10.55520459
226,12,1.238183936,114.7301331,2294.880334,285.1620921,298.0654,306.66882,0.350295972,0.448777859,-0.083343181,39,-10.713362,0,0,-0.911015174,1.438852891,-72.98811683,-10.55520459
227,15,1.218301832,107.1325235,2136.562906,220.8436,297.7431,306.18158,0.328067564,0.442625944,-0.083343181,35,-13.912075,0,0,-0.711290084,1.426747997,-72.53895919,-10.55520459
228,15,1.1571416,103.4357416,2013.172704,264.5949739,297.38208,305.8348,0.302071134,0.44220206,-0.404222374,37,-12.8325615,0,-62.96391282,-0.691677353,1.459596149,-72.08980155,-10.55520459
229,16,1.279318103,109.7484534,1974.67722,211.0308378,297.75818,306.51266,0.340325289,0.485082494,-0.396525871,37,-11.706705,0,0.408248276,-0.873243711,1.242683383,-71.64064391,-10.55520459
230,17,1.414567944,108.5749469,1912.503239,178.5766159,298.0162,306.82394,0.367088503,0.502908846,-0.337635632,38,-10.905548,0,0,-0.28745181,1.256550626,-71.19148627,-10.55520459
231,16,1.4565768,116.372745,1949.390123,271.9918957,298.10782,306.90988,0.412062995,0.536101854,0.200958755,36,-11.069318,0,-0.397664346,-0.34837998,1.336663418,-70.74232862,-10.55520459
232,14,1.436430177,112.1370511,1948.30945,285.9154857,298.17758,307.00134,0.46157454,0.522530994,-1.813028159,25,-10.0819435,0,0.40824829,-0.092291564,1.469197072,-70.29317098,-10.55520459
233,11,1.44648451,114.4885916,1965.798755,235.0277152,298.35178,307.16306,0.490304044,0.542180085,-1.075605927,23,-10.813625,0,0.408248277,-0.948261831,1.676588248,-69.84401334,-10.55520459
234,10,1.67738958,120.5815856,2069.484362,207.0141791,298.9585,307.79703,0.542326706,0.54420161,-1.440666606,37,-9.334671,0,0,-1.264853521,1.296041897,-67.14906749,-10.55520459
235,10,1.765604336,116.6669345,1969.626399,115.5609359,298.9289,307.7063,0.52841194,0.550128286,-0.905837526,37,-8.849318,0,-110.428181,-1.097237936,1.60472487,-66.69990985,-10.55520459
236,9,1.563012561,114.1929965,1797.027725,135.3536578,299.05612,307.35257,0.451807194,0.586455482,-0.981025272,35,-7.714451,0,-2.06374077,-1.22990397,1.585418391,-65.80159456,-10.55520459
237,10,1.580220183,107.8031865,1806.324455,161.5381936,298.8688,307.705,0.503112198,0.551566704,-0.505460213,49,-8.965837,0,-1.138866728,-0.891709857,1.526771172,-64.90327928,-10.55520459
238,10,1.887799602,108.8773322,1867.38098,159.354946,298.6336,307.52252,0.55767346,0.547075943,-0.707862528,43,-13.5187,0,-2.800394055,-0.899978036,1.585408809,-64.45412164,-10.55520459
239,11,2.018246904,102.38801,1818.320537,160.4388996,298.62106,307.48703,0.539872416,0.530292584,-0.707862528,42,-12.771191,0,-2.832995413,-1.073928688,1.904407791,-64.00496399,-10.55520459
240,11,1.938395068,105.8618854,1708.013956,185.8485715,298.95312,307.72684,0.332768203,0.579252858,-1.613305992,47,-14.567332,0,-2.596927463,-1.076206515,1.625514892,-63.10664871,-10.55520459
241,12,1.920186739,126.7734166,1881.188026,219.5420604,299.1217,307.50708,0.293729924,0.650125551,-1.533135919,52,-9.818554,0,-3.003504614,-1.8793404,1.71473947,-61.75917578,-10.55520459
